rollout_mode,heuristic_mode,selection_mode,loss_heuristic,ucb_const,time_ms,num_games,num_wins,win_rate,confidence_interval,level
1,0,0,0,0.016,800,714,694,0.9719887955182073,"[0.96, 0.98]",9
1,0,0,0,0.016,1600,510,506,0.9921568627450981,"[0.98, 1.00]",9
1,0,0,0,0.064,100,529,50,0.0945179584120983,"[0.07, 0.12]",9
1,0,0,0,0.064,200,529,153,0.2892249527410208,"[0.25, 0.33]",9
1,0,0,0,0.064,300,529,402,0.7599243856332704,"[0.72, 0.79]",9
1,0,0,0,0.064,400,527,470,0.8918406072106262,"[0.86, 0.92]",9
1,0,0,0,0.064,500,526,483,0.9182509505703422,"[0.89, 0.94]",9
1,0,0,0,0.064,600,526,497,0.9448669201520913,"[0.92, 0.96]",9
1,0,0,0,0.064,700,515,493,0.9572815533980582,"[0.94, 0.97]",9
1,0,0,0,0.064,800,510,489,0.9588235294117647,"[0.94, 0.97]",9
1,0,0,0,0.064,1600,510,508,0.996078431372549,"[0.99, 1.00]",9
1,0,0,0,0.256,100,529,52,0.09829867674858223,"[0.08, 0.13]",9
1,0,0,0,0.256,200,529,135,0.2551984877126654,"[0.22, 0.29]",9
1,0,0,0,0.256,300,529,339,0.6408317580340265,"[0.60, 0.68]",9
1,0,0,0,0.256,400,527,451,0.855787476280835,"[0.82, 0.88]",9
1,0,0,0,0.256,500,526,484,0.9201520912547528,"[0.89, 0.94]",9
1,0,0,0,0.256,600,526,490,0.9315589353612167,"[0.91, 0.95]",9
1,0,0,0,0.256,700,514,491,0.9552529182879378,"[0.93, 0.97]",9
1,0,0,0,0.256,800,510,494,0.9686274509803922,"[0.95, 0.98]",9
1,0,0,0,0.256,1600,510,508,0.996078431372549,"[0.99, 1.00]",9
1,0,0,0,1.024,100,529,37,0.06994328922495274,"[0.05, 0.09]",9
1,0,0,0,1.024,200,529,112,0.21172022684310018,"[0.18, 0.25]",9
1,0,0,0,1.024,300,528,233,0.4412878787878788,"[0.40, 0.48]",9
1,0,0,0,1.024,400,527,324,0.6148007590132827,"[0.57, 0.66]",9
1,0,0,0,1.024,500,526,383,0.7281368821292775,"[0.69, 0.76]",9
1,0,0,0,1.024,600,526,399,0.7585551330798479,"[0.72, 0.79]",9
1,0,0,0,1.024,700,513,404,0.7875243664717348,"[0.75, 0.82]",9
1,0,0,0,1.024,800,510,410,0.803921568627451,"[0.77, 0.84]",9
1,0,0,0,1.024,1600,510,433,0.8490196078431372,"[0.82, 0.88]",9
3,0,0,0,1e-05,100,455,0,0.0,"[0.00, 0.01]",9
3,0,0,0,1e-05,200,455,151,0.33186813186813185,"[0.29, 0.38]",9
3,0,0,0,1e-05,300,455,339,0.7450549450549451,"[0.70, 0.78]",9
3,0,0,0,1e-05,400,455,417,0.9164835164835164,"[0.89, 0.94]",9
3,0,0,0,1e-05,500,455,414,0.9098901098901099,"[0.88, 0.93]",9
3,0,0,0,1e-05,600,455,417,0.9164835164835164,"[0.89, 0.94]",9
3,0,0,0,1e-05,700,455,419,0.9208791208791208,"[0.89, 0.94]",9
3,0,0,0,1e-05,800,455,426,0.9362637362637363,"[0.91, 0.96]",9
3,0,0,0,1e-05,1600,454,412,0.9074889867841409,"[0.88, 0.93]",9
3,0,0,0,5e-05,100,455,1,0.002197802197802198,"[0.00, 0.01]",9
3,0,0,0,5e-05,200,455,174,0.3824175824175824,"[0.34, 0.43]",9
